Name,Price,Rating,Release,Follows,Online,Peak,Genre
Enter the Gungeon,$14.99,93.86%,Apr 2016,"161,235",878,"15,792",Roguelike
Streets of Rogue,$19.99,93.80%,Jul 2019,"96,438",109,"4,320",Roguelike
Stick It to the Stickman,$4.99,93.80%,Aug 2025,"20,023",203,"2,800",Roguelike
Tiny Rogues,$9.99,93.78%,Sep 2022,"13,207",136,"4,714",Roguelike
Downfall - A Slay the Spire Fan Expansion,Free,93.74%,Mar 2022,"8,003",261,"3,132",Roguelike
Nuclear Throne,$11.99,93.72%,Dec 2015,"52,899",141,"1,213",Roguelike
Noita,$19.99,93.71%,Oct 2020,"180,278","2,457","9,256",Roguelike
FTL: Faster Than Light,$9.99,93.67%,Sep 2012,"63,572","1,086","19,301",Roguelike
Monster Train,$24.99,93.65%,May 2020,"36,017",221,"14,073",Roguelike
Halls of Torment,$6.66,93.62%,Sep 2024,"33,983",674,"26,061",Roguelike
White Knuckle DemoDemo,Free,93.60%,Oct 2024,—,24,325,Roguelike
Downwell,$2.99,93.53%,Oct 2015,"15,883",13,405,Roguelike
StarVaders,$18.74,93.41%,Apr 2025,"10,635",326,"1,278",Roguelike
Crypt of the NecroDancer,$14.99,93.39%,Apr 2015,"81,754",134,"2,282",Roguelike
UNDERDOGS,$17.99,93.33%,Jan 2024,"10,122",23,198,Roguelike
The Binding of Isaac,$4.99,93.19%,Sep 2011,"64,161",304,"12,575",Roguelike
Megabonk,$9.99,93.18%,Sep 2025,"61,437","22,304","117,336",Roguelike
Nova Drift,$17.99,93.14%,Aug 2024,"24,445",91,"1,713",Roguelike
Roboquest,$24.99,93.09%,Nov 2023,"47,851",180,"5,654",Roguelike
BALL x PIT,$14.99,93.09%,Oct 2025,"34,351","6,216","35,402",Roguelike
Brutal Orchestra,$19.99,93.09%,Dec 2021,"4,702",15,176,Roguelike
Emberward,$14.99,93.01%,Jun 2024,"13,086",124,"1,367",Roguelike
DICEOMANCER,$14.99,92.94%,Oct 2024,"15,858",80,"3,137",Roguelike
Voidigo,$4.99,92.90%,Jun 2023,"10,694",29,626,Roguelike
Dwarf Fortress,$29.99,92.87%,Dec 2022,"195,080","1,524","28,340",Roguelike
(the) Gnorp Apologue,$6.99,92.87%,Dec 2023,"12,143",208,"5,423",Roguelike
Boneraiser Minions,$4.99,92.80%,Mar 2023,"7,198",23,"2,029",Roguelike
Vampire Survivors: Ode to CastlevaniaDLC,$3.99,92.78%,Oct 2024,—,—,—,Roguelike
Star of Providence,$14.99,92.77%,Jun 2017,"7,894",44,"1,222",Roguelike
Darkwood,$14.99,92.75%,Aug 2017,"95,332",99,"1,315",Roguelike
PlateUp!,$5.99,92.69%,Aug 2022,"41,375","1,576","12,460",Roguelike
Monster Train 2,$24.99,92.63%,May 2025,"20,763","1,538","18,503",Roguelike
Risk of Rain 2,$8.24,92.61%,Aug 2020,"335,992","29,054","75,406",Roguelike
Caves of Qud,$29.99,92.49%,Dec 2024,"48,249",364,"2,912",Roguelike
Touhou Dystopian,$9.99,92.48%,Oct 2025,"5,327",27,"1,144",Roguelike
Cobalt Core,$12.99,92.46%,Nov 2023,"12,184",55,"1,683",Roguelike
Lobotomy Corporation | Monster Management Simulation,$24.99,92.36%,Apr 2018,"131,113",973,"7,928",Roguelike
Anomaly Agent,$11.99,92.35%,Jan 2024,"18,271",14,"1,724",Roguelike
Muck,Free,92.34%,Jun 2021,"59,944","1,414","16,715",Roguelike
PUMPKIN PANIC,Free,92.34%,Oct 2024,"3,143",48,213,Roguelike
Omelet You Cook,$11.99,92.34%,Jun 2025,"1,531",22,147,Roguelike
Die in the Dungeon: Origins,—,92.33%,Dec 2023,"4,423",7,"1,429",Roguelike
Demonic Mahjong,$16.99,92.32%,Jul 2025,"6,486",141,"3,921",Roguelike
COMPOUND,$19.99,92.30%,Jul 2022,"11,031",1,102,Roguelike
Slice & Dice,$8.99,92.30%,Mar 2024,"8,450",63,"1,624",Roguelike
UFO 50,$24.99,92.24%,Sep 2024,"17,819",156,"4,130",Roguelike
Into the Breach,$14.99,92.15%,Feb 2018,"94,295",250,"14,682",Roguelike
Fear & Hunger,$7.99,92.11%,Dec 2018,"36,206",301,"1,045",Roguelike
Geometry Arena,$5.99,92.06%,Jun 2021,"3,144",1,673,Roguelike
Shogun Showdown,$7.49,92.03%,Sep 2024,"22,036",304,"1,860",Roguelike
Umamusume: Pretty Derby,Free,92.02%,Jun 2025,"25,122","17,133","87,453",Roguelike
Soulstone Survivors: Prologue,—,91.93%,Aug 2022,"5,474",0,"4,818",Roguelike
Gunfire Reborn,$19.99,91.92%,Nov 2021,"130,576","1,243","35,263",Roguelike
Snezhinka:Sentinel Girls2,$7.99,91.92%,Aug 2024,"8,925",7,"5,455",Roguelike
DR LIVESEY ROM AND DEATH EDITION,$0.65,91.89%,Feb 2023,"12,274",22,"4,005",Roguelike
10 Minutes Till Dawn,—,91.89%,May 2022,"5,530",0,"3,444",Roguelike
FATE,$7.99,91.84%,May 2005,"7,393",60,354,Roguelike
Tales of Maj'Eyal,$6.99,91.81%,Dec 2012,"20,372",200,867,Roguelike
Don't Starve: Reign of GiantsDLC,$6.99,91.75%,Apr 2014,—,—,—,Roguelike
Astral Ascent,$12.49,91.73%,Nov 2023,"27,241",109,"2,432",Roguelike
Shape of Dreams: Prologue,—,91.73%,Nov 2024,"7,696",5,"5,491",Roguelike
Mortal Sin,$24.99,91.70%,Aug 2025,"34,491",86,"1,036",Roguelike
Alien Shooter,$4.99,91.69%,Sep 2003,"6,168",20,"1,029",Roguelike
Moonring,Free,91.69%,Sep 2023,"5,997",32,514,Roguelike
Skul: The Hero Slayer,$19.99,91.66%,Jan 2021,"115,251",341,"18,970",Roguelike
Crawl,$14.99,91.66%,Apr 2017,"57,522",15,319,Roguelike
Star Fetchers : Escape from Pork BellyDLC,$7.99,91.63%,Sep 2024,—,—,—,Roguelike
Akane,$4.99,91.50%,Sep 2018,"4,640",4,117,Roguelike
The Test: Secrets of the Soul 2,Free,91.50%,Apr 2023,230,0,9,Roguelike
SYNTHETIK: Legion Rising,$19.99,91.49%,Mar 2018,"24,668",90,"3,458",Roguelike
Dead Estate,$14.99,91.48%,Oct 2021,"18,046",68,"1,099",Roguelike
Cogmind,$24.99,91.46%,Oct 2017,"12,104",22,202,Roguelike
Heat Signature,$14.99,91.44%,Sep 2017,"38,801",28,"3,877",Roguelike
Black Gunner Wukong: Prologue,Free,91.44%,Nov 2023,713,0,358,Roguelike
Risk of Rain 2: Alloyed CollectiveDLC,$14.99,91.38%,Nov 2025,—,—,—,Roguelike
Armoured Commander II,$9.99,91.35%,Sep 2021,"1,475",2,35,Roguelike
Warsim: The Realm of Aslona,$9.99,91.33%,Dec 2022,"7,198",6,760,Roguelike
暖雪 Warm Snow,$17.98,91.27%,Jan 2022,"83,466",146,"44,702",Roguelike
House,$9.99,91.26%,Oct 2020,"7,131",6,202,Roguelike
Griftlands,$19.99,91.25%,Jun 2021,"56,539",62,"7,693",Roguelike
RAM: Random Access Mayhem,$14.99,91.19%,Sep 2025,"3,155",1,114,Roguelike
Risk of Rain (2013),$1.99,91.16%,Nov 2013,"48,397",28,"5,462",Roguelike
Super House of Dead Ninjas,$19.99,91.13%,Feb 2013,"4,570",3,282,Roguelike
Astro Prospector,$3.99,91.10%,Jul 2025,"2,856",378,"1,237",Roguelike
Slots & Daggers,$7.99,91.09%,Oct 2025,"9,070",262,"2,235",Roguelike
Loop Hero,$14.99,91.04%,Mar 2021,"60,957",211,"51,156",Roguelike
Rocket Rats,$5.99,91.04%,Dec 2024,"1,604",21,555,Roguelike
dotAGE,$17.59,91.01%,Oct 2023,"14,216",46,"1,046",Roguelike
KUNKUN Defender,$2.99,91.01%,May 2024,"1,143",1,477,Roguelike
Gumballs & Dungeons,Free,91.01%,Mar 2025,982,54,"2,755",Roguelike
Turnip Boy Robs a Bank,$14.99,90.92%,Jan 2024,"6,716",5,606,Roguelike
Card Survival: Tropical Island,$24.99,90.87%,Sep 2022,"10,174",142,"2,144",Roguelike
Vampire Survivors: Legacy of the MoonspellDLC,$1.99,90.87%,Dec 2022,—,—,—,Roguelike
9 Kings DemoDemo,Free,90.86%,Jul 2024,—,13,"4,772",Roguelike
9 Kings,$9.99,90.84%,May 2025,"43,742","2,988","13,905",Roguelike
Terminus: Zombie Survivors,$19.99,90.83%,Aug 2024,"21,227",36,"2,215",Roguelike
Cat Bait,$4.99,90.82%,Aug 2024,"4,539",5,172,Roguelike
Deadly Days: Roadtrip DemoDemo,Free,90.82%,May 2025,—,8,"2,060",Roguelike
Shogun Showdown: Prologue,Free,90.80%,Apr 2023,"2,155",2,590,Roguelike
Ember Knights,$19.99,90.79%,Jul 2023,"27,495",88,"3,073",Roguelike
Mosa Lina,$7.99,90.79%,Oct 2023,"2,995",11,228,Roguelike
Spelunky 2,$19.99,90.77%,Sep 2020,"27,316",407,"9,702",Roguelike
Bad North: Jotunn Edition,$2.99,90.73%,Nov 2018,"45,742",135,"1,770",Roguelike
Dunjungle,$9.99,90.73%,Oct 2024,"1,993",2,166,Roguelike
Shroom and Gloom DemoDemo,Free,90.72%,May 2025,—,32,382,Roguelike
Super Amazing Wagon Adventure,$2.99,90.68%,Oct 2013,"3,091",0,510,Roguelike
Elin,$19.99,90.67%,Nov 2024,"64,117","1,086","18,239",Roguelike
Luck be a Landlord,$9.99,90.67%,Jan 2023,"12,662",116,"2,544",Roguelike
OMFG: One Million Fatal Guns,Free,90.65%,Jan 2021,"1,887",2,231,Roguelike
Dungreed,$9.99,90.59%,Feb 2018,"26,052",44,"3,332",Roguelike
Dungeons of Dredmor,$7.99,90.57%,Jul 2011,"6,485",24,"5,098",Roguelike
The Binding of Isaac: AfterbirthDLC,$10.99,90.55%,Oct 2015,—,—,—,Roguelike
Darkest Dungeon®,$24.99,90.54%,Jan 2016,"371,325","2,434","20,064",Roguelike
Gnomes,$9.99,90.53%,Apr 2025,"4,947",12,444,Roguelike
Shattered Pixel Dungeon,$9.99,90.47%,Mar 2022,"7,723",85,336,Roguelike
One Way Heroics,$3.49,90.46%,Feb 2014,"11,960",4,775,Roguelike
The World is Your Weapon,$9.99,90.43%,Jun 2019,"4,138",0,81,Roguelike
The Deadseat,$2.99,90.43%,May 2025,"1,333",6,69,Roguelike
One Step From Eden,$7.99,90.40%,Mar 2020,"33,142",27,"2,360",Roguelike
Rogue Legacy,$14.99,90.37%,Jun 2013,"26,019",43,"8,079",Roguelike
The Great Rebellion,$15.99,90.35%,Feb 2024,"2,683",1,85,Roguelike
Multi Turret Academy,$7.19,90.32%,Jan 2024,"5,385",43,170,Roguelike
Last Evil,$4.99,90.30%,Jun 2020,"18,611",24,734,Roguelike
Until You Fall,$24.99,90.30%,Oct 2020,"12,463",3,146,Roguelike
Vampire Survivors: Emerald DioramaDLC,Free,90.29%,Apr 2025,—,—,—,Roguelike
Sol Cesto,$11.99,90.28%,May 2025,"7,092",25,544,Roguelike
Desktop Survivors 98,$4.99,90.25%,May 2025,"3,843",14,805,Roguelike
Seraph's Last Stand,$0.99,90.19%,Mar 2022,"3,036",15,771,Roguelike
Death Road to Canada,$14.99,90.18%,Jul 2016,"42,550",59,759,Roguelike
Betrayal At Club Low,$9.99,90.18%,Sep 2022,"1,249",0,52,Roguelike
Relic Hunters Zero: Remix,Free,90.17%,Aug 2015,"18,615",2,"3,777",Roguelike
Sifu,$39.98,90.16%,Mar 2023,"69,014",319,"3,189",Roguelike
Love Love School Days,$5.99,90.16%,Feb 2023,"4,406",3,277,Roguelike
Magicraft,$15.99,90.15%,Nov 2024,"33,754",645,"18,834",Roguelike
ROBOBEAT,$9.99,90.12%,May 2024,"11,048",13,481,Roguelike
Dome Keeper,$17.99,90.10%,Sep 2022,"69,852",581,"6,883",Roguelike
Vampire Survivors: Ante ChamberDLC,Free,90.08%,Oct 2025,—,—,—,Roguelike
CRUEL,$9.99,90.06%,Jan 2025,"7,720",29,193,Roguelike
Depersonalization,$19.99,90.05%,Aug 2024,"42,150",28,"3,628",Roguelike
Ancient Dungeon,$19.99,90.02%,Nov 2021,"10,470",14,124,Roguelike
Marfusha:Sentinel Girls,$7.99,89.98%,Aug 2021,"11,353",3,"1,076",Roguelike
VOIN,$19.99,89.88%,Dec 2024,"23,544",81,"1,394",Roguelike
Spelunky,$14.99,89.87%,Aug 2013,"28,033",71,"2,919",Roguelike
Witchfire,$39.99,89.86%,Sep 2024,"104,598",252,"5,042",Roguelike
ROGUE LIGHT DECK BUILDER,$3.99,89.83%,Mar 2025,"1,273",2,288,Roguelike
Harbinger,Free,89.81%,Oct 2024,732,0,43,Roguelike
Void War,$14.99,89.78%,Jun 2025,"23,519",459,"2,278",Roguelike
FALL IN LABYRINTH,$19.99,89.72%,Apr 2021,"4,956",6,473,Roguelike
NO-SKIN,$6.99,89.68%,Feb 2025,"3,833",13,463,Roguelike
.Forty-Five,Free,89.61%,Mar 2024,915,8,368,Roguelike
Sephiria,$14.99,89.55%,Apr 2025,"11,429",273,"7,451",Roguelike
Cat God Ranch,$9.99,89.52%,Sep 2024,"7,256",25,"5,473",Roguelike
Commander Quest DemoDemo,Free,89.51%,Mar 2024,—,3,"1,312",Roguelike
Barony,$19.99,89.49%,Jun 2015,"43,781",448,"6,304",Roguelike
Touhou Endless Dream,$7.99,89.49%,Nov 2021,"5,033",0,145,Roguelike
Your Mother,$0.99,89.39%,Mar 2025,"7,726",71,"1,010",Roguelike
Soulstone Survivors,$14.99,89.34%,Jun 2025,"54,935",963,"18,854",Roguelike
OTXO,$7.49,89.33%,Apr 2023,"7,658",15,245,Roguelike
Black Book,$24.99,89.31%,Aug 2021,"36,290",52,"1,817",Roguelike
Binding of Isaac: Wrath of the LambDLC,$2.99,89.31%,May 2012,—,—,—,Roguelike
The Last Spell,$24.99,89.30%,Mar 2023,"64,749",182,"6,755",Roguelike
Dungeons of Blood and Dream,$18.99,89.29%,Nov 2024,"5,559",9,93,Roguelike
Cube Chaos,$11.99,89.23%,Jun 2025,"1,129",9,175,Roguelike
EMPTY SHELL: PROLOGUE,Free,89.19%,Jan 2023,"1,983",1,130,Roguelike
瘟疫清零计划 Project Zero,Free,89.18%,Sep 2022,"3,504",7,"1,172",Roguelike
Backpack Battles,$14.99,89.15%,Jun 2025,"52,501","1,433","36,557",Roguelike
Beecarbonize,Free,89.14%,Aug 2023,"1,781",6,496,Roguelike
Atomicrops,$14.99,89.13%,Sep 2020,"13,082",89,796,Roguelike
Dawnfolk,$14.99,89.12%,Feb 2025,"6,368",3,270,Roguelike
Rampage Knights,$12.99,89.07%,Sep 2015,"24,026",20,"1,206",Roguelike
Pizza Possum,$6.99,89.05%,Sep 2023,"10,369",13,268,Roguelike
Frostrain,Free,89.03%,Jan 2024,"2,524",20,838,Roguelike
Vault of the Void,$17.99,88.95%,Oct 2022,"9,387",55,"1,003",Roguelike
Aethermancer DemoDemo,Free,88.93%,Feb 2025,—,37,"1,308",Roguelike
UnReal World,$14.50,88.92%,Feb 2016,"14,285",28,249,Roguelike
Gem Defender: Soyjak Survivors,$3.99,88.89%,Oct 2023,727,6,26,Roguelike
Touhou Blooming Chaos 2,$4.79,88.87%,Apr 2020,"8,618",1,530,Roguelike
Escape Dungeon 2,$7.19,88.85%,Jan 2022,"21,437",6,868,Roguelike
Nordhold: Origins,—,88.85%,Aug 2024,"2,068",2,694,Roguelike
Realm of Ink,$16.99,88.82%,Sep 2024,"20,926",20,"5,395",Roguelike
Gatekeeper: Infinity,—,88.82%,Nov 2023,"5,603",6,"5,832",Roguelike
Swords and Sandals Classic Collection,$6.99,88.79%,Apr 2019,"4,510",84,553,Roguelike
Wall World,$6.99,88.77%,Apr 2023,"19,670",452,"4,650",Roguelike
Tape to Tape,$19.99,88.76%,May 2023,"17,589",43,"1,669",Roguelike
Super Auto Pets,Free,88.74%,Sep 2021,"12,505",494,"10,760",Roguelike
Approaching Infinity,$17.99,88.73%,Apr 2025,"4,153",17,68,Roguelike
Sunset Routes,$0.99,88.73%,Nov 2022,"1,402",1,155,Roguelike
Touhou: Lost Branch of Legend,$29.99,88.72%,Aug 2022,"6,624",62,511,Roguelike
StormEdge: Wind of Change,—,88.71%,Sep 2023,"4,337",0,761,Roguelike
The Wandering Village,$29.99,88.69%,Jul 2025,"108,854",140,"5,786",Roguelike
Rogue Legacy 2,$24.99,88.65%,Apr 2022,"57,428",156,"22,811",Roguelike
Shotgun King: The Final Checkmate,$9.99,88.65%,May 2022,"17,017",57,769,Roguelike
Touhou Genso Wanderer -Reloaded-,$34.99,88.64%,Oct 2018,"19,405",15,"1,183",Roguelike
Garden of Witches,$15.19,88.63%,May 2025,"6,941",18,715,Roguelike
Wizard of Legend,$15.99,88.62%,May 2018,"105,386",59,"6,487",Roguelike
Death Must Die,$6.99,88.62%,Nov 2023,"55,620",240,"15,905",Roguelike
Wings of Seduction: Bust 'em out!,$8.44,88.62%,Jul 2024,"6,982",22,"1,336",Roguelike
Force Reboot,$2.99,88.60%,Aug 2022,"1,815",0,25,Roguelike
Abandoned Archive,$5.39,88.59%,Nov 2025,"4,644",148,540,Roguelike
Pesticide Not Required,$6.50,88.53%,Mar 2024,"3,172",7,569,Roguelike
KLETKA,$9.99,88.50%,Dec 2024,"21,159",58,"2,173",Roguelike
The Doors of Trithius,$14.99,88.48%,Aug 2021,"6,856",10,309,Roguelike
Mini Airways - ATC simulator,$9.99,88.46%,Jul 2024,"5,558",24,637,Roguelike
Spiritfall,$10.99,88.44%,Feb 2024,"9,743",19,742,Roguelike
Yet Another Zombie Survivors,$14.99,88.39%,Jul 2023,"36,911",221,"10,173",Roguelike
Ring of Pain,$19.99,88.38%,Oct 2020,"8,766",49,"1,280",Roguelike
Astrea: Six-Sided Oracles,$24.99,88.34%,Sep 2023,"17,843",17,"3,900",Roguelike
"Invisible, Inc.",$4.99,88.31%,May 2015,"50,513",39,"2,401",Roguelike
Legend of Keepers: Prologue,Free,88.25%,Oct 2019,"8,322",1,803,Roguelike
Tinyfolks,$3.99,88.23%,Jun 2022,"3,441",2,436,Roguelike
Rogue: Genesia,$10.49,88.20%,Mar 2025,"18,103",107,"8,516",Roguelike
Himno,Free,88.18%,Apr 2019,"16,995",0,320,Roguelike
BPM: BULLETS PER MINUTE,$19.99,88.17%,Sep 2020,"25,005",21,"1,874",Roguelike
Chrono Ark,$24.99,88.16%,May 2024,"40,021",148,"7,084",Roguelike
Risk of Rain Returns,$9.74,88.12%,Nov 2023,"53,505",272,"45,141",Roguelike
Alina of the Arena,$14.99,88.06%,Oct 2022,"15,735",10,"1,636",Roguelike
PAC-MAN 256,$4.99,88.04%,Jun 2016,"3,433",7,295,Roguelike
Cultivation Story: Reincarnation,$9.99,88.02%,Jan 2023,"8,053",7,"1,626",Roguelike
The Escapists,$3.59,88.01%,Feb 2015,"103,798",67,"3,354",Roguelike
Little Noah: Scion of Paradise,$14.99,88.00%,Jun 2022,"11,348",5,"1,478",Roguelike
Circadian Dice,$5.99,88.00%,Jul 2022,"1,651",3,360,Roguelike
Jotunnslayer: Hordes of Hel DemoDemo,Free,87.99%,Aug 2024,—,0,716,Roguelike
UnderMine,$11.99,87.98%,Aug 2020,"43,540",92,"3,245",Roguelike
Curious Expedition,$14.99,87.97%,Sep 2016,"39,041",8,"1,038",Roguelike
Kingsway,$9.99,87.96%,Jul 2017,"11,529",8,446,Roguelike
20XX,$2.99,87.94%,Aug 2017,"22,129",10,712,Roguelike
Card Hog,$5.99,87.89%,Dec 2023,"1,763",0,34,Roguelike
嗜血印 Bloody Spell,$24.99,87.88%,Jan 2022,"167,028",12,"7,267",Roguelike
Jupiter Hell,$24.99,87.87%,Aug 2021,"16,230",18,666,Roguelike
Templar Battleforce,$2.99,87.87%,Sep 2015,"11,856",2,106,Roguelike
Vampire Survivors: Emergency MeetingDLC,$2.49,87.83%,Dec 2023,—,—,—,Roguelike
Dead Cells: The Bad SeedDLC,$4.99,87.83%,Feb 2020,—,—,—,Roguelike
Die in the Dungeon,$14.99,87.78%,Feb 2025,"14,281",101,"2,848",Roguelike
Renowned Explorers: International Society,$4.99,87.73%,Sep 2015,"26,816",8,915,Roguelike
Abalon: Roguelike Tactics CCG,$29.99,87.72%,May 2023,"3,572",7,153,Roguelike
UBERMOSH Vol.5,$0.49,87.71%,May 2017,562,148,"6,380",Roguelike
VOID/BREAKER,$19.99,87.62%,Aug 2025,"17,516",50,"1,086",Roguelike
Spellmasons,$19.99,87.62%,Jan 2023,"4,844",57,"1,211",Roguelike
Dark Hunting Ground,$12.99,87.60%,Sep 2025,"2,463",27,"1,489",Roguelike
Tainted Grail: Conquest,$19.99,87.50%,May 2021,"41,613",42,"3,294",Roguelike
WORLD OF HORROR,$19.99,87.48%,Oct 2023,"64,931",22,"2,637",Roguelike
CloverPit,$9.99,87.48%,Sep 2025,"31,442","3,169","25,190",Roguelike
LONESTAR,$12.99,87.48%,Apr 2025,"10,772",28,"1,563",Roguelike
Octogeddon,$8.88,87.39%,Feb 2018,"2,538",19,156,Roguelike
Talented,$3.99,87.34%,Dec 2024,"3,463",29,"1,097",Roguelike
Going Under,$19.99,87.32%,Sep 2020,"12,539",9,568,Roguelike
CHANGE: A Homeless Survival Experience,$19.99,87.28%,May 2020,"10,647",23,320,Roguelike
Flamebreak,$9.99,87.22%,Mar 2016,"2,286",0,298,Roguelike
Rogue Glitch Ultra,$11.99,87.19%,Mar 2021,"2,567",5,258,Roguelike
The Caribbean Sail,$14.99,87.19%,Sep 2017,"2,233",1,21,Roguelike
Space Beast Terror Fright,$14.99,87.18%,Jun 2022,"10,230",0,149,Roguelike
Pyrene,$14.99,87.18%,Sep 2024,"3,313",10,660,Roguelike
Wrongworld,$6.99,87.17%,May 2018,"6,895",0,44,Roguelike
Windblown,$24.99,87.16%,Oct 2024,"66,126",175,"10,179",Roguelike
30XX,$19.99,87.16%,Aug 2023,"16,398",29,768,Roguelike
Rift Wizard,$14.99,87.14%,Sep 2021,"4,419",7,339,Roguelike
Crop Rotation,$9.99,87.13%,Sep 2023,"2,073",4,256,Roguelike
Rogue Fable III,$9.99,87.12%,Dec 2021,"2,773",12,173,Roguelike
Receiver 2,$19.99,87.10%,Apr 2020,"8,737",11,"1,150",Roguelike
Dicey Dungeons,$14.99,87.08%,Aug 2019,"25,719",67,"2,994",Roguelike
Fights in Tight Spaces,$24.99,87.06%,Dec 2021,"21,286",95,"1,469",Roguelike
Monstrum,$17.99,87.05%,May 2015,"16,405",15,244,Roguelike
Oblivion Override,$10.43,87.04%,Jan 2024,"12,535",3,"1,195",Roguelike
My Card Is Better Than Your Card!,$14.99,87.03%,Oct 2025,"4,188",96,420,Roguelike
Auto Rogue,$6.99,87.02%,May 2025,"2,127",16,"1,567",Roguelike
Bioprototype,$4.99,86.96%,May 2025,"2,180",27,"2,231",Roguelike
Uplink,$11.99,86.94%,Aug 2006,"7,424",4,538,Roguelike
Maniac,$4.99,86.92%,Mar 2024,"7,481",5,724,Roguelike
Dead Cells: Fatal FallsDLC,$4.99,86.87%,Jan 2021,—,—,—,Roguelike
Hand of Fate,$19.99,86.84%,Feb 2015,"71,622",0,"2,178",Roguelike
SanctuaryRPG: Black Edition,$7.99,86.83%,Feb 2015,"7,323",0,455,Roguelike
Ghost 1.0,$12.99,86.82%,Jun 2016,"14,419",3,422,Roguelike
Star Fire: Eternal Cycle,$16.99,86.79%,Sep 2025,"4,678",29,"1,740",Roguelike
Restaurats,$19.90,86.74%,Nov 2025,"9,546",834,"2,702",Roguelike
NEO Scavenger,$14.99,86.73%,Dec 2014,"33,157",25,531,Roguelike
Children of Morta,$21.99,86.71%,Sep 2019,"99,112",276,"4,381",Roguelike
Lewd Gym,$9.99,86.69%,Nov 2023,"11,122",4,412,Roguelike
Duskers,$19.99,86.68%,May 2016,"28,785",12,411,Roguelike
Conquest Dark,$7.49,86.60%,Apr 2025,"16,355",552,"6,605",Roguelike
Legend Creatures(传奇生物),$4.99,86.60%,Mar 2020,"7,433",5,"2,105",Roguelike
Hollow Survivors: Prologue,Free,86.60%,Jul 2024,"1,541",1,451,Roguelike
Genome Guardian,$10.22,86.58%,May 2024,"1,618",5,262,Roguelike
FAIRY TAIL: DUNGEONS,$13.99,86.57%,Aug 2024,"4,310",7,"1,193",Roguelike
Hammerwatch,$9.99,86.55%,Aug 2013,"19,255",10,"3,253",Roguelike
Three Kingdoms: The Blood Moon,$8.99,86.54%,Apr 2025,"2,035",10,630,Roguelike
Mini Airways: Prologue,—,86.52%,May 2024,"1,267",0,651,Roguelike
For The King,$19.99,86.50%,Apr 2018,"137,747",608,"9,993",Roguelike
Villages & Dungeons,$6.99,86.47%,May 2025,"2,998",18,507,Roguelike
Immortal Redneck,$5.98,86.46%,Apr 2017,"14,258",13,590,Roguelike
Trizon,$8.99,86.46%,May 2025,"2,225",4,995,Roguelike
Wedding Witch,$3.24,86.43%,Nov 2023,"15,533",17,"1,464",Roguelike
Dungeonmans,$14.99,86.43%,Dec 2014,"6,232",6,248,Roguelike
Vampire Hunters,$14.99,86.42%,Oct 2024,"8,237",22,"1,242",Roguelike
Mad Adventures,Free,86.41%,Nov 2022,"1,847",6,647,Roguelike
Dungeon Clawler,$6.99,86.40%,Nov 2024,"14,061",189,"2,790",Roguelike
SYNTHETIK: Arena,Free,86.40%,Jan 2019,"8,627",4,317,Roguelike
Noobs Want to Live,$4.99,86.39%,Feb 2023,"9,940",7,"8,622",Roguelike
Boris and the Dark Survival,—,86.38%,Feb 2020,"5,638",3,686,Roguelike
